id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,colorgroup
14903,Women,Accessories,Wallets,Wallets,Purple,Summer,Casual,United Colors of Benetton Women Solid Purple Wallets,Purple
5568,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Women's Free Everyday White Orange Shoe,White
58210,Women,Apparel,Bottomwear,Patiala,Black,Fall,Ethnic,Shree Women Black Printed Patiala,Black
28167,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual,Ray-Ban Men Aviator Gold Sunglasses,Metallic
34538,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,Formal,Red Tape Men Dark Brown Formal Shoes,Brown
27913,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,Scullers For Her Women Grey Trousers,Grey
46118,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,Casual,ADIDAS Unisex White Court Sequence Shoes,White
31876,Women,Apparel,Saree,Sarees,Blue,Summer,Ethnic,Fabindia Women Blue Printed Kota Cotton Saree,Blue
30198,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual,Nike Unisex Casual Blue Backpack,Blue
48082,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,French Connection Men White T-shirt,White
19620,Women,Apparel,Topwear,Tops,Olive,Summer,Casual,United Colors of Benetton Women Solid Olive Top,Green
29889,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,Mayhem Women Sunglasses 1015-103,Brown
8277,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Mr.Men Men's White Purple T-shirt,White
13914,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Nike Men Air Max Elevate Black Sandals,Black
17588,Men,Accessories,Eyewear,Sunglasses,Black,Summer,Sports,Speedo Men Funky Eyewear Black Sunglasses,Black
28355,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Idee Men Black Sunglasses,Black
29287,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Wrangler Men Dorca Big Check Navy Blue Shirt,Blue
8879,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Regent Polo Club Men White Shirt,White
13128,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual,Lee Cooper Men Brown Sandals,Brown
9197,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Puma Women Ikonis 2 XT White Shoes,White
43658,Women,Apparel,Dress,Dresses,Black,Summer,Casual,ONLY Women Black Dress,Black
49362,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Vans Men Black Woessner Shoes,Black
31278,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Puma Men Spike Graphic Navy Blue T-shirt,Blue
7831,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Proline Men Red Printed T-shirt,Red
19412,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,Casual,ADIDAS Unisex Navy Blue Backpack,Blue
36861,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Spykar Men Passion Navy Blue Shirt,Blue
39015,Women,Accessories,Watches,Watches,Black,Winter,Casual,CASIO ENTICER Women Black Dial Analogue Watch A623 ,Black
20904,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women  Brown Heels,Brown
24598,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,Casual,Mr. Men Men Turquoise Blue Printed T-shirt,Blue
4688,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,Sports,ADIDAS Unisex Power Dark Navy White Backpack,Blue
56984,Women,Footwear,Shoes,Flats,Pink,Winter,Casual,HM Women Pink Sandals,Pink
39829,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Red Tape Men Brown Sandals,Brown
20138,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Wrangler Women Puff Navy Blue Shirt,Blue
58022,Women,Accessories,Jewellery,Earrings,Silver,Fall,Casual,Rreverie Silver Earrings,Grey
57856,Women,Footwear,Shoes,Heels,Yellow,Winter,Casual,Catwalk Women Yellow Flats,Yellow
7469,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Proline Men White Polo T-shirt,White
18998,Unisex,Accessories,Scarves,Scarves,Black,Fall,Casual,ADIDAS Originals Unisex Black Scarf,Black
28731,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,W Women Printed White & Green Kurta,White
16802,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Highlander Men Stripes Purple Shirt,Purple
19076,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,W Women Block Print Purple Kurta,Purple
27779,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual,Bulchee Men Brown Wallet,Brown
53892,Women,Accessories,Bags,Handbags,Pink,Summer,Casual,Kiara Women Dark Pink Handbag,Pink
52940,Women,Apparel,Saree,Sarees,Yellow,Summer,Ethnic,FNF Yellow Sari,Yellow
39471,Women,Apparel,Topwear,Kurtis,Beige,Summer,Ethnic,Diva Women Beige Kurti,Brown
14769,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Arrow Men Stripes Blue Shirts,Blue
33977,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Femella Women Printed Black Top,Black
58446,Women,Accessories,Watches,Watches,White,Winter,Casual,Fossil Women White Dial Chronograph Watch,White
36439,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Spinn Men Cubic Black Sports Shoes,Black
59594,Women,Apparel,Saree,Sarees,Rust,Fall,Ethnic,FNF Rust Wedding Collection Sari,Brown
5930,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,ADIDAS Men's Sheridan Black Shoe,Black
33379,Women,Accessories,Wallets,Wallets,Purple,Fall,Casual,Baggit Women Yuvraj Jhuti Purple Wallet,Purple
38791,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Batman Men Crew Neck Blue T-shirt,Blue
39643,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Lotto Men White Casual Shoes,White
41759,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,Casual,Doodle Girls Navy Blue Dress,Blue
11029,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,Jealous 21 Women Check Purple Tops,Purple
58674,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,ALayna Women Pink Kurta,Pink
15489,Women,Footwear,Shoes,Heels,Black,Spring,Formal,Carlton London Women Black Solid Pumps,Black
11815,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Playboy Men Casual Black Casual Shoes,Black
22039,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,Vishudh Women Self Printed Cream Kurta,White
50419,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,U.S. Polo Assn. Men Brown Derby Formal Shoes,Brown
28503,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,Nike Men Tempo 2 in 1 Grey Shorts,Grey
6789,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Timberland Men Meriden White Check Shirt,Green
54885,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,Casual,Ivory Tag Women Mesh Cluster Turquoise Blue and Cream Necklace,Blue
19244,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Puma Men Printed Green T-shirt,Green
22805,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Locomotive Men Blue Printed Tshirt,Blue
49534,Women,Accessories,Bags,Clutches,Black,Summer,Casual,Rocia Women Black Clutch,Black
8613,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Scullers Men Purple Polo T-Shirt,Purple
2329,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Reebok Men Force India Grey T-shirt,Grey
34960,Women,Apparel,Saree,Sarees,Beige,Summer,Ethnic,Fabindia Women H& Printed Beige Sari,Brown
35248,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Numero Uno Men White Shoes,White
47668,Women,Accessories,Scarves,Scarves,Blue,Summer,Casual,Femella Women Blue & White Scarf,Blue
17118,Women,Accessories,Bags,Clutches,Black,Winter,Casual,Lino Perros Women Classic Black Clutch,Black
19082,Women,Apparel,Topwear,Kurtis,Off White,Fall,Ethnic,W Women Floral Print Off White Kurti,White
9507,Men,Apparel,Topwear,Shirts,White,Fall,Formal,John Miller Men Stripes White Shirts,White
17924,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,Nike Men Casual Navy Blue Track Pant,Blue
53866,Women,Apparel,Topwear,Kurtis,Blue,Summer,Ethnic,W Women Blue Kurti,Blue
38557,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Men Polo Club Blue T-shirt,Blue
24108,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,Casual,Playboy Men Navy Blue Casual Flip Flops,Blue
45903,Men,Accessories,Watches,Watches,Blue,Winter,Casual,Maxima Men Blue Dial Watch,Blue
39485,Unisex,Accessories,Bags,Backpacks,Green,Summer,Casual,Wildcraft Unisex Green Hydrator Backpack,Green
33983,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,Femella Women Black Stockings,Black
4218,Girls,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Disney Kids Girl's Purple Disney Jeans Kidswear,Purple
32851,Women,Footwear,Shoes,Heels,Purple,Winter,Casual,Grendha Women Claudia Purple Flats,Purple
59560,Women,Accessories,Jewellery,Bangle,Silver,Summer,Casual,Lucera Silver Bangle,Grey
38765,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Gini and Jony Boys Printed Green T-shirt,Green
4816,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,ADIDAS Men's AP ST White Black T-shirt,White
58680,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,Alayna Women Pink Kurta,Pink
46588,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Golden Heels,Metallic
42914,Women,Accessories,Belts,Belts,Pink,Summer,Casual,French Connection Women Pink Belt,Pink
54871,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,Casual,Ivory Tag Women Tangled Coral Red Necklace,Red
12658,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Probase Men Stripes White Shirts,White
35846,Women,Footwear,Shoes,Casual Shoes,Green,Fall,Casual,Kelme Women Green Dalila Casual Shoes,Green
42128,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Nike Men Grey Avid Shoes,Grey
48412,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,French Connection Men White T-shirt,White
34994,Women,Apparel,Saree,Sarees,Mustard,Summer,Ethnic,Fabindia H& Printed Mustard Cotton Mull Sari,Yellow
38301,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Reid & Taylor Men Black Wallet,Black
15019,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,ADIDAS Men Printed Black Sweatshirts,Black
30950,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Fabindia Women Yellow Top,Yellow
28193,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual,Ray-Ban Men Aviator Gold Sunglasses,Metallic
6319,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Spring,Casual,Puma Unisex Arizona Navy Blue Flip Flop,Blue
26835,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,Highlander Men Brown Trousers,Brown
29041,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,ADIDAS Men Navy Blue Track Pants,Blue
31882,Women,Accessories,Stoles,Stoles,Orange,Summer,Ethnic,Fabindia Women Mughal Printed Orange Stole,Orange
9351,Men,Accessories,Socks,Socks,Black,Fall,Casual,Puma Men Sport Pack of 3 Pairs Black Sock,Black
48076,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,French Connection Men Brown T-shirt,Brown
23749,Unisex,Accessories,Eyewear,Sunglasses,Red,Winter,Casual,Ray-Ban Unisex Active Lifestyle Sunglasses,Red
29273,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,Wrangler Women Suzan Blue Shirt,Blue
51369,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,Spykar Women Blue Capri,Blue
12832,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Ant Kids I Ate Blue Tshirts,Blue
18534,Girls,Accessories,Watches,Watches,Pink,Winter,Casual,Chhota Bheem Chutki Kids-Girls Pink Watch,Pink
9163,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Cael Blue Jeans,Blue
48244,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Avengers Boys Red Printed T-shirt,Red
3459,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men's Besulik Trainer White Black Red Shoe,White
36895,Women,Accessories,Watches,Watches,Green,Winter,Casual,Fossil Women Green Dial Chronograph Watch ES3051,Green
59938,Men,Footwear,Shoes,Casual Shoes,Black,Spring,Casual,Vans Men Black Casual Shoes,Black
21822,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual,Fossil Men Midway Intl Brown Wallet,Brown
40029,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,ADIDAS Men Blue Chelsea FC T-shirt,Blue
38133,Unisex,Accessories,Bags,Handbags,Red,Spring,Casual,Wildcraft Unisex Red Lunch Bag,Red
10759,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,Casual,Disney Unisex Kids Mini Mouse Pink Flip Flops,Pink
37947,Women,Apparel,Topwear,Tunics,Teal,Summer,Casual,Mineral Women Teal Tunic,Blue
56970,Women,Footwear,Shoes,Heels,Multi,Winter,Casual,HM Women Multi Coloured Flats,Multi
59104,Men,Apparel,Topwear,Rain Jacket,Brown,Summer,Casual,Just Natural Men Brown Rain Jacket,Brown
7664,Men,Accessories,Socks,Socks,Black,Summer,Casual,Wrangler Men's Black Crew Length Socks,Black
46543,Women,Accessories,Watches,Watches,Steel,Winter,Casual,Timex Women Silver Dial Watch,Grey
16233,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,Puma Men Ess Crew Grey Sweatshirt,Grey
22006,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,Brown
50426,Unisex,Accessories,Bags,Handbags,Khaki,Summer,Casual,Lino Perros Unisex Khaki Bag,Brown
34163,Girls,Apparel,Topwear,Tops,White,Summer,Casual,Gini and Jony Girls White Top,White
12693,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Women Transform White Sports Shoes,White
2316,Men,Apparel,Topwear,Tshirts,Green,Fall,Sports,Nike Mens Athletic Green T-shirt,Green
27574,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Scullers Men Printed Blue T-Shirt,Blue
13741,Men,Apparel,Topwear,Shirts,Green,Fall,Formal,Belmonte Men Check Green Shirts,Green
54086,Women,Apparel,Topwear,Kurtis,Pink,Summer,Ethnic,Mumbai Slang Women Pink Kurti,Pink
41766,Women,Apparel,Topwear,Tunics,Peach,Summer,Casual,Remanika Women Peach Tunic,Pink
32294,Men,Accessories,Watches,Watches,Steel,Winter,Casual,Q&Q Men White Dial Watch,Grey
25223,Women,Accessories,Bags,Handbags,Magenta,Winter,Casual,Lino Perros Women Leatherette Magenta Handbag,Purple
11016,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Wrangler Women Floral Print Pink Top,Pink
5133,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Wrangler Women's Blouson Tank Mauve Top,Pink
44214,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,Casual,iPanema Women Purple Flip Flops,Purple
14564,Unisex,Footwear,Shoes,Casual Shoes,Red,Spring,Casual,Vans Unisex Authentic Red Casual Shoes,Red
21683,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fossil Men Black Chronograph Watch CH2703,Black
33174,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Sepia Women Printed Green Top,Green
40486,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,Fila Men Grey & Beige Jaquared Shoes,Grey
57431,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Angry Birds Women Pink T-shirt,Pink
25011,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,United Colors of Benetton Women Peach Top,Pink
53091,Women,Accessories,Jewellery,Necklace and Chains,Blue,Winter,Ethnic,Fabindia Blue & Off-White Necklace,Blue
14756,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Arrow Men Solid Blue Shirts,Blue
33948,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,ADIDAS Men Blue Polo T-shirt,Blue
58479,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual,Fossil Men Brown Wallet,Brown
20563,Women,Accessories,Wallets,Wallets,Green,Winter,Casual,Baggit Women Turnoff Taj Green Wallet,Green
5301,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,Reebok Unisex Black Grey Backpack,Black
36406,Men,Accessories,Socks,Socks,Blue,Summer,Casual,Reid & Taylor Men Blue Socks,Blue
15684,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,Highlander Men Classic Chinos Brown Trousers,Brown
52143,Women,Apparel,Topwear,Tshirts,Mustard,Summer,Casual,Femella Women Mustard Polo T-Shirt,Yellow
16001,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual,Turtle Solid Men Blue Sweaters,Blue
22234,Men,Footwear,Shoes,Casual Shoes,Green,Fall,Casual,ID Men Green Casual Shoes,Green
7456,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Proline Men Grey Printed T-shirt,Grey
19875,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual,ADIDAS Men Plugged IN Black Flip Flops,Black
6584,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports,Nike Men's The Polo Green T-shirt,Green
34351,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Myntra Men Purple T-shirt,Purple
2918,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,DUSG Men's Bharatpur Organic Cotton Green T-shirt,Green
31623,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,Indigo Nation Men Purple Shirt,Purple
49739,Men,Accessories,Ties,Ties,Grey,Fall,Smart Casual,Park Avenue Men Grey Tie,Grey
19049,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Closed Brown Flats,Brown
27746,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Murcia Women Black Handbag,Black
43203,Men,Accessories,Watches,Watches,Grey,Winter,Casual,Fastrack Men Grey Dial Watch,Grey
2124,Women,Apparel,Topwear,Tshirts,Black,Winter,Casual,Lee Women Black T-shirt,Black
25475,Men,Footwear,Shoes,Casual Shoes,Green,Summer,Casual,Nike Men Green Liteforce Casual Shoes,Green
11640,Men,Accessories,Watches,Watches,Black,Winter,Casual,Puma Men Multi function fluorescent Black Watches,Black
58821,Men,Accessories,Watches,Watches,Brown,Winter,Casual,FCUK Men Brown Dial Watch FC1079STGN,Brown
33510,Women,Footwear,Shoes,Casual Shoes,Beige,Summer,Casual,Cobblerz Women Beige Boots,Brown
10792,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Wrangler Men Authentic Rope Embro Red Shirts,Red
57055,Women,Apparel,Dress,Dresses,Brown,Summer,Casual,Elle Women Brown Dress,Brown
45590,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Arrow Men Black Formal Shoes,Black
36062,Unisex,Accessories,Bags,Duffel Bag,Blue,Summer,Casual,OTLS Unisex Blue Duffle Bag,Blue
39816,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Red Tape Men Brown Sandals,Brown
14332,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Air Max Limitless White Sports Shoes,White
20107,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,Diva Women Printed Pink Kurta,Pink
5765,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Jealous 21 Women Black Sleevless Top,Black
44442,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Gliders Men Black Volant Sandals,Black
34735,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Puma Men Faas Steady Power Black Sports Shoes,Black
9994,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,Gini And Jony Girls Ac Arnia Skt Blue Skirts,Blue
16465,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Locomotive Men Check Grey Shirt,Grey
8846,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Casual,Scullers Men Scul Cream Trousers,White
22650,Unisex,Accessories,Bags,Backpacks,Green,Winter,Casual,Wildcraft Unisex Green Backpack,Green
7032,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,S.Oliver Women Blue Top,Blue
46315,Men,Accessories,Watches,Watches,Blue,Winter,Casual,Fossil Men Blue Dial Analog Chronograph Watch FS4605,Blue
13117,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Numero Uno Men Black Shoes,Black
43667,Women,Apparel,Dress,Dresses,Purple,Summer,Casual,ONLY Women Purple Dress,Purple
2540,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual,Numero Uno Men's Casual Black Leatherette Shoe,Blue
31247,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Puma Men Grey Polo T-shirt,Grey
3492,Women,Footwear,Shoes,Sports Shoes,Red,Fall,Sports,ADIDAS Women Adi Light Red White Shoe,Red
28158,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual,Ray-Ban Men Aviator Gold Sunglasses,Metallic
17785,Men,Accessories,Socks,Socks,Brown,Summer,Casual,Reid & Taylor Men Solid Brown Socks,Brown
34507,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Franco Leone Men Brown Formal Shoes,Brown
7200,Women,Apparel,Topwear,Tops,White,Fall,Casual,Jealous 21 Women's Round Neck White Top,White
31849,Men,Accessories,Watches,Watches,White,Winter,Casual,Titan Edge Men White Dial Watch NH1043SL01A,White
22462,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,Casual,Myntra Women Mustard Leggings,Yellow
28964,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,BIBA Women Ethnic Blue Kurta,Blue
27110,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Aneri Women Rani Pink Kurta,Pink
13325,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,Gini and Jony Kids Boys Printed Brown Shirts,Brown
31075,Women,Accessories,Stoles,Stoles,Red,Summer,Ethnic,Fabindia Women Check Red Stole,Red
8248,Men,Accessories,Bags,Duffel Bag,Black,Fall,Casual,Fastrack Men Black Gym Bag,Black
42587,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,United Colors of Benetton Men Navy Blue & Yellow Striped Polo T-shirt,Blue
41302,Girls,Apparel,Dress,Dresses,Pink,Summer,Casual,Gini and Jony Girls Blue Saloppette,Pink
39218,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,Femella Women Snake Print Wrap Beige Top,Brown
25647,Unisex,Accessories,Watches,Watches,Black,Winter,Casual,Fastrack Unisex Black Casual Watch,Black
11472,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,United Colors of Benetton Women Blue Winter Printed Top,Blue
24795,Women,Accessories,Watches,Watches,Blue,Winter,Casual,Ice Women Blue Watch,Blue
4485,Women,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Puma Women Soleil Black Shoe,Black
44670,Women,Apparel,Topwear,Shirts,White,Summer,Smart Casual,Wills Lifestyle Women Eliza White Shirt,White
